choice,dataset,num_points,sampling_mode,rre,rte,psnr,lpips,ssim,quality
VGGT,kitchen,1000,voxels,0.3392,0.031011,20.48218536376953,0.42395564913749695,0.5079407095909119,0.32107281014855765
VGGT,kitchen,5000,confidence,0.3392,0.031011,19.70030403137207,0.31724295020103455,0.4800899028778076,0.3561785411261521
VGGT,kitchen,5000,imagefps,0.3392,0.031011,20.199674606323242,0.31139081716537476,0.4875446856021881,0.37339809422681985
VGGT,kitchen,5000,random,0.3392,0.031011,20.134916305541992,0.3006927967071533,0.4842947721481323,0.37690204858315157
VGGT,kitchen,5000,voxels,0.3392,0.031011,20.15300941467285,0.3165923058986664,0.4865734577178955,0.3687551589737162
VGGT,kitchen,10000,confidence,0.3392,0.031011,19.881193161010742,0.292036771774292,0.47729477286338806,0.3734531302665874
VGGT,kitchen,10000,imagefps,0.3392,0.031011,20.140901565551758,0.281867116689682,0.4802972078323364,0.38629591995589996
VGGT,kitchen,10000,random,0.3392,0.031011,20.0959415435791,0.2761414051055908,0.48056063055992126,0.38915176520183375
VGGT,kitchen,10000,voxels,0.3392,0.031011,20.14318084716797,0.2885534167289734,0.4794343113899231,0.3817061653688714
VGGT,kitchen,20930,ba,0.4536,0.023341,19.084379196166992,0.265218585729599,0.45793238282203674,0.3639287168209703
VGGT,kitchen,50000,confidence,0.3392,0.031011,19.59734535217285,0.26738402247428894,0.4659231901168823,0.37676438745389595
VGGT,kitchen,50000,imagefps,0.3392,0.031011,19.732881546020508,0.2542702555656433,0.4648073613643646,0.38671670338021535
VGGT,kitchen,50000,random,0.3392,0.031011,19.844953536987305,0.24417081475257874,0.4666520357131958,0.3961050902735962
VGGT,kitchen,50000,voxels,0.3392,0.031011,19.576513290405273,0.2612842619419098,0.46731218695640564,0.380956171665043
VGGT,kitchen,100000,confidence,0.3392,0.031011,19.371234893798828,0.2700515389442444,0.463559627532959,0.36954834129687947
VGGT,kitchen,100000,imagefps,0.3392,0.031011,19.72393035888672,0.24947406351566315,0.46320921182632446,0.3885769626589237
VGGT,kitchen,100000,random,0.3392,0.031011,19.821290969848633,0.23921124637126923,0.462830513715744,0.39649354836397005
VGGT,kitchen,100000,voxels,0.3392,0.031011,19.858747482299805,0.24949823319911957,0.4662949740886688,0.39286319583247753
VGGT,kitchen,500000,confidence,0.3392,0.031011,19.340255737304688,0.2744143307209015,0.4567725658416748,0.3623125299453116
VGGT,kitchen,500000,imagefps,0.3392,0.031011,19.290367126464844,0.2606133818626404,0.4504263699054718,0.3661965453214194
VGGT,kitchen,500000,random,0.3392,0.031011,19.65631103515625,0.23964737355709076,0.45444634556770325,0.38826612776715386
VGGT,kitchen,500000,voxels,0.3392,0.031011,19.203908920288086,0.268330842256546,0.4543972313404083,0.362153744178596
VGGT,kitchen,1000000,confidence,0.3392,0.031011,19.14595603942871,0.28039392828941345,0.4543924033641815,0.35363136990028515
VGGT,kitchen,1000000,imagefps,0.3392,0.031011,19.328393936157227,0.2608416974544525,0.4478767216205597,0.3652687875615691
VGGT,kitchen,1000000,random,0.3392,0.031011,19.415966033935547,0.242844358086586,0.45027559995651245,0.37940281464962156
VGGT,kitchen,1000000,voxels,0.3392,0.031011,18.790281295776367,0.2806798815727234,0.4497832655906677,0.3441728839942432
COLMAP,counter,60980,,0.029,0.002114,25.220706939697266,0.18889504671096802,0.8517950773239136,0.7550067725779562
VGGT,counter,1000,confidence,0.3433,0.032901,20.590347290039062,0.46840453147888184,0.6719642281532288,0.3915584133847183
VGGT,counter,1000,imagefps,0.3433,0.032901,20.65962028503418,0.4675038456916809,0.6735256314277649,0.3943103268364949
VGGT,counter,1000,random,0.3433,0.032901,20.72555923461914,0.4530649483203888,0.6743230819702148,0.4049106634538463
VGGT,counter,1000,voxels,0.3433,0.032901,20.663562774658203,0.4685838520526886,0.6744902729988098,0.39428078318819587
VGGT,counter,5000,confidence,0.3433,0.032901,20.55304527282715,0.37254011631011963,0.6614141464233398,0.4438735617686588
VGGT,counter,5000,imagefps,0.3433,0.032901,20.455013275146484,0.37942829728126526,0.6593354940414429,0.4365906046535226
VGGT,counter,5000,random,0.3433,0.032901,20.570524215698242,0.36738938093185425,0.6604145169258118,0.44679213352525604
VGGT,counter,5000,voxels,0.3433,0.032901,20.63693618774414,0.37628450989723206,0.6628137230873108,0.443934209049329
VGGT,counter,10000,confidence,0.3433,0.032901,20.550901412963867,0.34701481461524963,0.655447244644165,0.45610080348585547
VGGT,counter,10000,imagefps,0.3433,0.032901,20.42155647277832,0.3528895378112793,0.6519398093223572,0.44802802270538544
VGGT,counter,10000,random,0.3433,0.032901,20.50412368774414,0.34121090173721313,0.6541759967803955,0.4580737917821387
VGGT,counter,10000,voxels,0.3433,0.032901,20.49629783630371,0.35227909684181213,0.6551425457000732,0.4516618826933074
VGGT,counter,26752,ba,0.4211,0.016951,18.957015991210938,0.35327601432800293,0.6006486415863037,0.3906735019919313
VGGT,counter,50000,confidence,0.3433,0.032901,20.31496238708496,0.32029664516448975,0.6397407650947571,0.45903918369781516
VGGT,counter,50000,imagefps,0.3433,0.032901,20.22673988342285,0.3228197395801544,0.634071946144104,0.45253286913976487
VGGT,counter,50000,random,0.3433,0.032901,20.27870750427246,0.31149885058403015,0.6377618312835693,0.46264126313979786
VGGT,counter,50000,voxels,0.3433,0.032901,20.268014907836914,0.3227173984050751,0.6391415596008301,0.45632508124059634
VGGT,counter,100000,confidence,0.3433,0.032901,20.31502342224121,0.3125735819339752,0.635188639163971,0.46114557501245734
VGGT,counter,100000,imagefps,0.3433,0.032901,20.022554397583008,0.3194933831691742,0.6248101592063904,0.44538871319438045
VGGT,counter,100000,random,0.3433,0.032901,20.160112380981445,0.3072532117366791,0.6301777958869934,0.45863071345446405
VGGT,counter,100000,voxels,0.3433,0.032901,20.27223777770996,0.3183121383190155,0.6348035335540771,0.45658572154667876
VGGT,counter,500000,confidence,0.3433,0.032901,20.157258987426758,0.3127441704273224,0.6235941648483276,0.4513383155290456
VGGT,counter,500000,imagefps,0.3433,0.032901,19.840206146240234,0.3280807137489319,0.60648512840271,0.4259946800966864
VGGT,counter,500000,random,0.3433,0.032901,19.9309024810791,0.31040021777153015,0.6147786974906921,0.443438168661094
VGGT,counter,500000,voxels,0.3433,0.032901,20.130020141601562,0.3307231366634369,0.627448320388794,0.4419896572808928
VGGT,counter,1000000,confidence,0.3433,0.032901,20.198896408081055,0.3138055205345154,0.6236792802810669,0.4515039995942044
VGGT,counter,1000000,imagefps,0.3433,0.032901,19.80429458618164,0.3286988139152527,0.6033154129981995,0.4230944731546889
VGGT,counter,1000000,random,0.3433,0.032901,19.907190322875977,0.30888089537620544,0.6117597222328186,0.44217142534379916
VGGT,counter,1000000,voxels,0.3433,0.032901,20.13886833190918,0.35109958052635193,0.6285218596458435,0.430203261624845
