method,num_images,seed,conf_thres_value,num_points,sampling_mode,near_filtering_strength,near_filtering_quorum,reconstruct_pose_opt,optimisation_iterations,optimisation_neighbourhood,image_mode,num_cameras,gt_eval,use_gt_extrinsics,use_gt_intrinsics,use_gt_points,pose_opt,pose_opt_module,eval_opt,depth_loss_mode,error_opa,depth_lambda,depth_conf_mode,choice,dataset,camera_type,copy_mode,val_step,num_steps,colmap_mode,splatting_strategy,camera_src,pcd_src,align_mode,align_glue,shared_camera,keep_backup_cams,random_init,use_ba,feature_extractor,max_ba_iterations,source,dataset_collection,psnr,lpips,ssim,num_GS,eval_rte,eval_rre,depth_l1,depth_abs_rel,quality,avge,real_num_points,file_path,gsplat_file_path,folder,rre,rte,num_aligned,pred_depth_l1,pred_depth_absrel,pred_depth_rmse,sfm_file_path,input_folder,output_folder,initial_points,plot_series,num_images_jitter
colmap,90,42,,73160,,,,,0,10,farthestpose,90,GT Eval,,,,,,,,,0.0,,colmap,bonsai,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,indoor,21.677244186401367,0.22065772116184235,0.6703037619590759,1000000,0.013798060826957226,0.19432476162910461,,,0.5636452306509792,0.26721529389120463,73160,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n90_s42_default_farthestpose_sharedcam_i90_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n90_s42_default_farthestpose_sharedcam_i90_gteval_steps15000/stats/val_step14999.json,bonsai_2_n90_s42_default_farthestpose_sharedcam_i90_gteval_steps15000,0.187,0.059543,90,,,,/home/ojab2/work/git/vggt/colmap_outputs/bonsai_2_n90_s42_default_farthestpose_sharedcam/eval_results.json,bonsai_2_n90_s42_default_farthestpose_sharedcam,bonsai_2_n90_s42_default_farthestpose_sharedcam_i90_gteval_steps15000_val_step14999.json,73160,colmap,90.0
colmap,100,42,,17352,,,,,0,10,farthestpose,100,GT Eval,,,,,,,,,0.0,,colmap,bicycle,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,outdoor,21.33245086669922,0.36376556754112244,0.4795043170452118,1000000,0.0017129764892160892,0.09855562448501587,,,0.3573433696410345,0.364192450848629,17352,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n100_s42_default_farthestpose_sharedcam_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n100_s42_default_farthestpose_sharedcam_i100_gteval_steps15000/stats/val_step14999.json,bicycle_4_n100_s42_default_farthestpose_sharedcam_i100_gteval_steps15000,0.0986,0.006893,100,,,,/home/ojab2/work/git/vggt/colmap_outputs/bicycle_4_n100_s42_default_farthestpose_sharedcam/eval_results.json,bicycle_4_n100_s42_default_farthestpose_sharedcam,bicycle_4_n100_s42_default_farthestpose_sharedcam_i100_gteval_steps15000_val_step14999.json,17352,colmap,100.0
colmap,100,42,,80892,,,,,0,10,farthestpose,100,GT Eval,,,,,,,,,0.0,,colmap,bonsai,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,indoor,22.422779083251953,0.20355287194252014,0.6968405842781067,1000000,0.003077009692788124,0.1581190675497055,,,0.6035285908886177,0.2532921035199582,80892,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n100_s42_default_farthestpose_sharedcam_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n100_s42_default_farthestpose_sharedcam_i100_gteval_steps15000/stats/val_step14999.json,bonsai_2_n100_s42_default_farthestpose_sharedcam_i100_gteval_steps15000,0.1581,0.013152,100,,,,/home/ojab2/work/git/vggt/colmap_outputs/bonsai_2_n100_s42_default_farthestpose_sharedcam/eval_results.json,bonsai_2_n100_s42_default_farthestpose_sharedcam,bonsai_2_n100_s42_default_farthestpose_sharedcam_i100_gteval_steps15000_val_step14999.json,80892,colmap,100.0
vggt,10,42,0.0,100000,random,,,,0,10,farthestpose,10,GT Eval,,,,,,,,,0.0,,vggt,bicycle,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,13.886941909790039,0.564899742603302,0.14940664172172546,1000000,0.032361723482608795,1.7481104135513306,,,-0.09773290025637933,0.5093455421739732,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_steps15000/stats/val_step14999.json,bicycle_4_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_steps15000,1.7481,0.149304,10,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n10_s42_c0.0_p100000_random_farthestpose/eval_results.json,bicycle_4_n10_s42_c0.0_p100000_random_farthestpose,bicycle_4_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_steps15000_val_step14999.json,100000,vggt,10.0
vggt,10,42,0.0,100000,random,,,,0,10,farthestpose,10,GT Eval,,,,,,,,,0.0,,vggt,bonsai,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,indoor,14.42611312866211,0.5631312131881714,0.43384119868278503,1000000,0.024606790393590927,1.212159276008606,,,0.07967943499195185,0.45055220348311986,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_steps15000/stats/val_step14999.json,bonsai_2_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_steps15000,1.2121,0.105759,10,,,,/home/ojab2/work/git/vggt/vggt_outputs/bonsai_2_n10_s42_c0.0_p100000_random_farthestpose/eval_results.json,bonsai_2_n10_s42_c0.0_p100000_random_farthestpose,bonsai_2_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_steps15000_val_step14999.json,100000,vggt,10.0
vggt,10,42,0.0,100000,random,,,,0,10,farthestpose,10,GT Eval,,,,,,,,,0.0,,vggt,lego,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,synthetic,13.423620223999023,0.3575372099876404,0.6043076515197754,1000000,0.03559907525777817,2.5483930110931396,0.1828230321407318,0.05147043988108635,0.28771261420631034,0.3440129736010252,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_steps15000/stats/val_step14999.json,lego_1_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_steps15000,2.5484,0.158437,10,0.0943,0.0269,0.1191,/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n10_s42_c0.0_p100000_random_farthestpose/eval_results.json,lego_1_n10_s42_c0.0_p100000_random_farthestpose,lego_1_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_steps15000_val_step14999.json,100000,vggt,10.0
vggt,20,42,0.0,100000,random,,,,0,10,farthestpose,20,GT Eval,,,,,,,,,0.0,,vggt,bicycle,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,15.57375717163086,0.4779299795627594,0.19145579636096954,1000000,0.026676107197999954,1.1489726305007935,,,0.011779607233093348,0.4682766863116995,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_steps15000/stats/val_step14999.json,bicycle_4_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_steps15000,1.1489,0.123985,20,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n20_s42_c0.0_p100000_random_farthestpose/eval_results.json,bicycle_4_n20_s42_c0.0_p100000_random_farthestpose,bicycle_4_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_steps15000_val_step14999.json,100000,vggt,20.0
vggt,20,42,0.0,100000,random,,,,0,10,farthestpose,20,GT Eval,,,,,,,,,0.0,,vggt,bonsai,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,indoor,16.017148971557617,0.48860669136047363,0.4894988238811493,1000000,0.02396731823682785,0.8714727163314819,,,0.18769417179335712,0.40937340487747986,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_steps15000/stats/val_step14999.json,bonsai_2_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_steps15000,0.8715,0.105606,20,,,,/home/ojab2/work/git/vggt/vggt_outputs/bonsai_2_n20_s42_c0.0_p100000_random_farthestpose/eval_results.json,bonsai_2_n20_s42_c0.0_p100000_random_farthestpose,bonsai_2_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_steps15000_val_step14999.json,100000,vggt,20.0
vggt,20,42,0.0,100000,random,,,,0,10,farthestpose,20,GT Eval,,,,,,,,,0.0,,vggt,lego,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,synthetic,13.51085090637207,0.33849838376045227,0.6098172664642334,1000000,0.03264262527227402,2.281935453414917,0.16019141674041748,0.042643409222364426,0.3043023561253959,0.3359004548024596,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_steps15000/stats/val_step14999.json,lego_1_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_steps15000,2.282,0.136623,20,0.0677,0.0193,0.1011,/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n20_s42_c0.0_p100000_random_farthestpose/eval_results.json,lego_1_n20_s42_c0.0_p100000_random_farthestpose,lego_1_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_steps15000_val_step14999.json,100000,vggt,20.0
vggt,30,42,0.0,100000,random,,,,0,10,farthestpose,30,GT Eval,,,,,,,,,0.0,,vggt,bicycle,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,15.898926734924316,0.46737852692604065,0.19984975457191467,1000000,0.01971176452934742,0.9303409457206726,,,0.029223255672727506,0.462533338173847,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_steps15000/stats/val_step14999.json,bicycle_4_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_steps15000,0.9302,0.091567,30,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n30_s42_c0.0_p100000_random_farthestpose/eval_results.json,bicycle_4_n30_s42_c0.0_p100000_random_farthestpose,bicycle_4_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_steps15000_val_step14999.json,100000,vggt,30.0
vggt,30,42,0.0,100000,random,,,,0,10,farthestpose,30,GT Eval,,,,,,,,,0.0,,vggt,bonsai,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,indoor,16.074045181274414,0.4852883815765381,0.49895143508911133,1000000,0.02435455471277237,1.0012563467025757,,,0.1963239874911045,0.4059434838022769,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_steps15000/stats/val_step14999.json,bonsai_2_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_steps15000,1.0012,0.109652,30,,,,/home/ojab2/work/git/vggt/vggt_outputs/bonsai_2_n30_s42_c0.0_p100000_random_farthestpose/eval_results.json,bonsai_2_n30_s42_c0.0_p100000_random_farthestpose,bonsai_2_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_steps15000_val_step14999.json,100000,vggt,30.0
vggt,30,42,0.0,100000,random,,,,0,10,farthestpose,30,GT Eval,,,,,,,,,0.0,,vggt,lego,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,synthetic,13.875818252563477,0.31835925579071045,0.6239250302314758,1000000,0.031410425901412964,2.2231600284576416,0.14890249073505402,0.03979618102312088,0.3317427254094947,0.3241914214938233,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_steps15000/stats/val_step14999.json,lego_1_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_steps15000,2.2232,0.131161,30,0.0649,0.0185,0.0998,/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n30_s42_c0.0_p100000_random_farthestpose/eval_results.json,lego_1_n30_s42_c0.0_p100000_random_farthestpose,lego_1_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_steps15000_val_step14999.json,100000,vggt,30.0
vggt,40,42,0.0,100000,random,,,,0,10,farthestpose,40,GT Eval,,,,,,,,,0.0,,vggt,bicycle,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,15.945895195007324,0.4716128408908844,0.20698022842407227,1000000,0.019240060821175575,0.9968496561050415,,,0.031649135667988104,0.4625210571351146,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_steps15000/stats/val_step14999.json,bicycle_4_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_steps15000,0.9969,0.089406,40,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n40_s42_c0.0_p100000_random_farthestpose/eval_results.json,bicycle_4_n40_s42_c0.0_p100000_random_farthestpose,bicycle_4_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_steps15000_val_step14999.json,100000,vggt,40.0
vggt,40,42,0.0,100000,random,,,,0,10,farthestpose,40,GT Eval,,,,,,,,,0.0,,vggt,bonsai,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,indoor,16.336158752441406,0.4692293703556061,0.5162447690963745,1000000,0.023552441969513893,0.8910350799560547,,,0.22120397322514057,0.396000813039739,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_steps15000/stats/val_step14999.json,bonsai_2_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_steps15000,0.891,0.103772,40,,,,/home/ojab2/work/git/vggt/vggt_outputs/bonsai_2_n40_s42_c0.0_p100000_random_farthestpose/eval_results.json,bonsai_2_n40_s42_c0.0_p100000_random_farthestpose,bonsai_2_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_steps15000_val_step14999.json,100000,vggt,40.0
vggt,40,42,0.0,100000,random,,,,0,10,farthestpose,40,GT Eval,,,,,,,,,0.0,,vggt,lego,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,synthetic,14.37865161895752,0.27628257870674133,0.6544467806816101,1000000,0.016287388280034065,1.3375880718231201,0.1377255916595459,0.03793244808912277,0.38487668874745556,0.3002023496811747,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_steps15000/stats/val_step14999.json,lego_1_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_steps15000,1.3375,0.068919,40,0.0541,0.0152,0.0944,/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n40_s42_c0.0_p100000_random_farthestpose/eval_results.json,lego_1_n40_s42_c0.0_p100000_random_farthestpose,lego_1_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_steps15000_val_step14999.json,100000,vggt,40.0
vggt,50,42,0.0,100000,random,,,,0,10,farthestpose,50,GT Eval,,,,,,,,,0.0,,vggt,bicycle,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,16.468069076538086,0.4436219036579132,0.21807128190994263,1000000,0.01954469457268715,0.8721495866775513,,,0.06508337487021854,0.45014721822615444,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n50_s42_c0.0_p100000_random_farthestpose_i50_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n50_s42_c0.0_p100000_random_farthestpose_i50_gteval_steps15000/stats/val_step14999.json,bicycle_4_n50_s42_c0.0_p100000_random_farthestpose_i50_gteval_steps15000,0.8722,0.087304,50,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n50_s42_c0.0_p100000_random_farthestpose/eval_results.json,bicycle_4_n50_s42_c0.0_p100000_random_farthestpose,bicycle_4_n50_s42_c0.0_p100000_random_farthestpose_i50_gteval_steps15000_val_step14999.json,100000,vggt,50.0
vggt,50,42,0.0,100000,random,,,,0,10,farthestpose,50,GT Eval,,,,,,,,,0.0,,vggt,bonsai,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,indoor,16.56155014038086,0.45917990803718567,0.528039813041687,1000000,0.022979047149419785,0.8634902238845825,,,0.23847894613583265,0.3894152204987498,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n50_s42_c0.0_p100000_random_farthestpose_i50_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n50_s42_c0.0_p100000_random_farthestpose_i50_gteval_steps15000/stats/val_step14999.json,bonsai_2_n50_s42_c0.0_p100000_random_farthestpose_i50_gteval_steps15000,0.8635,0.099994,50,,,,/home/ojab2/work/git/vggt/vggt_outputs/bonsai_2_n50_s42_c0.0_p100000_random_farthestpose/eval_results.json,bonsai_2_n50_s42_c0.0_p100000_random_farthestpose,bonsai_2_n50_s42_c0.0_p100000_random_farthestpose_i50_gteval_steps15000_val_step14999.json,100000,vggt,50.0
vggt,50,42,0.0,100000,random,,,,0,10,farthestpose,50,GT Eval,,,,,,,,,0.0,,vggt,lego,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,synthetic,15.187575340270996,0.2324674129486084,0.6850805878639221,1000000,0.010431105270981789,0.9009789228439331,0.11881683766841888,0.031108899042010307,0.44481766340095863,0.27464342040320067,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n50_s42_c0.0_p100000_random_farthestpose_i50_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n50_s42_c0.0_p100000_random_farthestpose_i50_gteval_steps15000/stats/val_step14999.json,lego_1_n50_s42_c0.0_p100000_random_farthestpose_i50_gteval_steps15000,0.901,0.041792,50,0.0485,0.0135,0.0946,/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n50_s42_c0.0_p100000_random_farthestpose/eval_results.json,lego_1_n50_s42_c0.0_p100000_random_farthestpose,lego_1_n50_s42_c0.0_p100000_random_farthestpose_i50_gteval_steps15000_val_step14999.json,100000,vggt,50.0
vggt,60,42,0.0,100000,random,,,,0,10,farthestpose,60,GT Eval,,,,,,,,,0.0,,vggt,bicycle,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,16.939054489135742,0.42465606331825256,0.2356017380952835,1000000,0.016506878659129143,0.6712613701820374,,,0.09576436457035993,0.43972979524028083,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n60_s42_c0.0_p100000_random_farthestpose_i60_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n60_s42_c0.0_p100000_random_farthestpose_i60_gteval_steps15000/stats/val_step14999.json,bicycle_4_n60_s42_c0.0_p100000_random_farthestpose_i60_gteval_steps15000,0.6713,0.070966,60,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n60_s42_c0.0_p100000_random_farthestpose/eval_results.json,bicycle_4_n60_s42_c0.0_p100000_random_farthestpose,bicycle_4_n60_s42_c0.0_p100000_random_farthestpose_i60_gteval_steps15000_val_step14999.json,100000,vggt,60.0
vggt,60,42,0.0,100000,random,,,,0,10,farthestpose,60,GT Eval,,,,,,,,,0.0,,vggt,bonsai,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,indoor,16.860124588012695,0.4490773677825928,0.5395917892456055,1000000,0.024049289524555206,0.8638668656349182,,,0.2569997801728029,0.3827389814401719,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n60_s42_c0.0_p100000_random_farthestpose_i60_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n60_s42_c0.0_p100000_random_farthestpose_i60_gteval_steps15000/stats/val_step14999.json,bonsai_2_n60_s42_c0.0_p100000_random_farthestpose_i60_gteval_steps15000,0.8639,0.103497,60,,,,/home/ojab2/work/git/vggt/vggt_outputs/bonsai_2_n60_s42_c0.0_p100000_random_farthestpose/eval_results.json,bonsai_2_n60_s42_c0.0_p100000_random_farthestpose,bonsai_2_n60_s42_c0.0_p100000_random_farthestpose_i60_gteval_steps15000_val_step14999.json,100000,vggt,60.0
vggt,60,42,0.0,100000,random,,,,0,10,farthestpose,60,GT Eval,,,,,,,,,0.0,,vggt,lego,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,synthetic,16.231658935546875,0.18868233263492584,0.7087209820747375,1000000,0.007092190906405449,0.602834939956665,0.09793594479560852,0.02561195194721222,0.5050051640852308,0.25073304717619205,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n60_s42_c0.0_p100000_random_farthestpose_i60_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n60_s42_c0.0_p100000_random_farthestpose_i60_gteval_steps15000/stats/val_step14999.json,lego_1_n60_s42_c0.0_p100000_random_farthestpose_i60_gteval_steps15000,0.6029,0.028582,60,0.045,0.0125,0.1,/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n60_s42_c0.0_p100000_random_farthestpose/eval_results.json,lego_1_n60_s42_c0.0_p100000_random_farthestpose,lego_1_n60_s42_c0.0_p100000_random_farthestpose_i60_gteval_steps15000_val_step14999.json,100000,vggt,60.0
vggt,70,42,0.0,100000,random,,,,0,10,farthestpose,70,GT Eval,,,,,,,,,0.0,,vggt,bicycle,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,17.376220703125,0.4238673448562622,0.2502083480358124,1000000,0.017158910632133484,0.6323220133781433,,,0.11288877560613682,0.43602312266112336,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n70_s42_c0.0_p100000_random_farthestpose_i70_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n70_s42_c0.0_p100000_random_farthestpose_i70_gteval_steps15000/stats/val_step14999.json,bicycle_4_n70_s42_c0.0_p100000_random_farthestpose_i70_gteval_steps15000,0.6322,0.07656,70,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n70_s42_c0.0_p100000_random_farthestpose/eval_results.json,bicycle_4_n70_s42_c0.0_p100000_random_farthestpose,bicycle_4_n70_s42_c0.0_p100000_random_farthestpose_i70_gteval_steps15000_val_step14999.json,100000,vggt,70.0
vggt,70,42,0.0,100000,random,,,,0,10,farthestpose,70,GT Eval,,,,,,,,,0.0,,vggt,bonsai,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,indoor,16.97511863708496,0.4453144669532776,0.5463118553161621,1000000,0.025480307638645172,0.9345902800559998,,,0.2653819410889237,0.3796484980143842,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n70_s42_c0.0_p100000_random_farthestpose_i70_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n70_s42_c0.0_p100000_random_farthestpose_i70_gteval_steps15000/stats/val_step14999.json,bonsai_2_n70_s42_c0.0_p100000_random_farthestpose_i70_gteval_steps15000,0.9346,0.110179,70,,,,/home/ojab2/work/git/vggt/vggt_outputs/bonsai_2_n70_s42_c0.0_p100000_random_farthestpose/eval_results.json,bonsai_2_n70_s42_c0.0_p100000_random_farthestpose,bonsai_2_n70_s42_c0.0_p100000_random_farthestpose_i70_gteval_steps15000_val_step14999.json,100000,vggt,70.0
vggt,70,42,0.0,100000,random,,,,0,10,farthestpose,70,GT Eval,,,,,,,,,0.0,,vggt,lego,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,synthetic,18.4581356048584,0.12580247223377228,0.7528975605964661,1000000,0.005442640278488398,0.4393298923969269,0.08618820458650589,0.021937478333711624,0.6108851986050683,0.21238622135027097,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n70_s42_c0.0_p100000_random_farthestpose_i70_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n70_s42_c0.0_p100000_random_farthestpose_i70_gteval_steps15000/stats/val_step14999.json,lego_1_n70_s42_c0.0_p100000_random_farthestpose_i70_gteval_steps15000,0.4393,0.021293,70,0.0432,0.012,0.1049,/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n70_s42_c0.0_p100000_random_farthestpose/eval_results.json,lego_1_n70_s42_c0.0_p100000_random_farthestpose,lego_1_n70_s42_c0.0_p100000_random_farthestpose_i70_gteval_steps15000_val_step14999.json,100000,vggt,70.0
vggt,80,42,0.0,100000,random,,,,0,10,farthestpose,80,GT Eval,,,,,,,,,0.0,,vggt,bicycle,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,17.034706115722656,0.4331849217414856,0.24800460040569305,1000000,0.016308795660734177,0.6604012846946716,,,0.09952409942092799,0.44005180479161354,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n80_s42_c0.0_p100000_random_farthestpose_i80_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n80_s42_c0.0_p100000_random_farthestpose_i80_gteval_steps15000/stats/val_step14999.json,bicycle_4_n80_s42_c0.0_p100000_random_farthestpose_i80_gteval_steps15000,0.6603,0.070258,80,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n80_s42_c0.0_p100000_random_farthestpose/eval_results.json,bicycle_4_n80_s42_c0.0_p100000_random_farthestpose,bicycle_4_n80_s42_c0.0_p100000_random_farthestpose_i80_gteval_steps15000_val_step14999.json,100000,vggt,80.0
